,pc,returns,malfs
0,1.0,-0.1343112244897959,2
1,1.0,-0.16275510204081634,3
2,1.0,-0.10522959183673469,1
3,1.0,-0.07040816326530612,4
4,1.0,-0.1568877551020408,6
5,1.0,-0.077880859375,1
6,1.0,-0.14170918367346938,2
7,1.0,-0.18801020408163266,3
8,1.0,-0.078857421875,1
9,1.0,-0.1207275390625,1
10,1.0,-0.0738525390625,0
11,1.0,-0.17716836734693878,1
12,1.0,-0.1586734693877551,2
13,1.0,-0.16301020408163266,2
14,1.0,-0.3610969387755102,5
15,1.0,-0.1448974609375,4
16,1.0,-0.10153061224489796,0
17,1.0,-0.0780029296875,2
18,1.0,-0.17589285714285716,5
19,1.0,-0.15306122448979592,0
20,1.0,-0.14464285714285716,2
21,1.0,-0.16415816326530613,1
22,1.0,-0.09974489795918368,3
23,1.0,-0.11403061224489795,2
24,0.9375,-0.18979591836734694,8
25,1.0,-0.13048469387755102,2
26,1.0,-0.10408163265306122,1
27,1.0,-0.12538265306122448,2
28,1.0,-0.1534438775510204,4
29,0.8125,-0.2613520408163265,6
30,1.0,-0.0845947265625,1
31,1.0,-0.22589285714285715,10
32,1.0,-0.09170918367346939,1
33,1.0,-0.10535714285714286,0
34,1.0,-0.2479591836734694,4
35,1.0,-0.19119897959183674,5
36,1.0,-0.10854591836734694,1
37,1.0,-0.11951530612244898,5
38,0.625,-0.45548469387755103,10
39,1.0,-0.17206632653061224,5
40,1.0,-0.15522959183673468,3
41,1.0,-0.1433673469387755,1
42,1.0,-0.11658163265306122,4
43,0.5,-0.5294189453125,13
44,1.0,-0.2385204081632653,4
45,1.0,-0.10063775510204082,2
46,1.0,-0.13737244897959183,4
47,1.0,-0.12295918367346939,3
48,1.0,-0.20676020408163265,4
49,0.8125,-0.3014030612244898,6
50,0.8125,-0.3253826530612245,10
51,1.0,-0.19744897959183674,5
52,1.0,-0.1185302734375,3
53,1.0,-0.18150510204081632,3
54,1.0,-0.16823979591836735,2
55,0.4375,-0.6026785714285714,8
56,1.0,-0.1697704081632653,6
57,1.0,-0.11364795918367347,1
58,1.0,-0.11262755102040817,0
59,1.0,-0.16607142857142856,2
60,1.0,-0.19158163265306122,2
61,1.0,-0.079833984375,3
62,1.0,-0.16288265306122449,4
63,1.0,-0.1072704081632653,2
64,0.625,-0.4639030612244898,10
65,1.0,-0.1264030612244898,2
66,1.0,-0.11517857142857142,1
67,1.0,-0.125,2
68,1.0,-0.2843112244897959,6
69,1.0,-0.11415816326530612,5
70,1.0,-0.16760204081632654,3
71,1.0,-0.11186224489795918,4
72,1.0,-0.11926020408163265,1
73,1.0,-0.2096938775510204,5
74,1.0,-0.1235969387755102,1
75,0.8125,-0.28176020408163266,9
76,1.0,-0.099853515625,1
77,1.0,-0.10191326530612245,1
78,1.0,-0.09834183673469388,2
79,1.0,-0.175,8
80,1.0,-0.12270408163265306,1
81,1.0,-0.09885204081632654,1
82,1.0,-0.14885204081632653,1
83,1.0,-0.06479591836734694,1
84,0.875,-0.2510204081632653,3
85,1.0,-0.11288265306122448,4
86,1.0,-0.10714285714285714,3
87,1.0,-0.18660714285714286,0
88,0.4375,-0.5971938775510204,5
89,1.0,-0.155484693877551,1
90,1.0,-0.22755102040816327,3
91,1.0,-0.15510204081632653,1
92,1.0,-0.13801020408163264,1
93,1.0,-0.1413265306122449,4
94,0.8125,-0.2584183673469388,8
95,1.0,-0.12436224489795919,2
96,1.0,-0.15306122448979592,1
97,1.0,-0.11275510204081633,0
98,0.5625,-0.5042091836734693,3
99,1.0,-0.11403061224489795,0
