,pc,returns,malfs
0,1.0,-0.1302295918367347,1
1,0.1875,-0.8266581632653062,5
2,1.0,-0.09209183673469387,4
3,0.8125,-0.3080357142857143,7
4,1.0,-0.20752551020408164,2
5,1.0,-0.18941326530612246,5
6,1.0,-0.0638427734375,0
7,1.0,-0.16798469387755102,4
8,1.0,-0.14183673469387756,4
9,1.0,-0.10637755102040816,0
10,1.0,-0.20816326530612245,0
11,1.0,-0.21135204081632653,4
12,0.125,-0.8809948979591836,9
13,1.0,-0.1590561224489796,3
14,1.0,-0.10153061224489796,1
15,1.0,-0.057861328125,0
16,1.0,-0.18176020408163265,4
17,1.0,-0.13048469387755102,1
18,0.3125,-0.7098214285714286,7
19,1.0,-0.11020408163265306,2
20,1.0,-0.2044642857142857,5
21,1.0,-0.1319580078125,1
22,1.0,-0.10331632653061225,2
23,1.0,-0.1357142857142857,1
24,1.0,-0.17551020408163265,1
25,1.0,-0.18456632653061225,6
26,1.0,-0.058837890625,0
27,1.0,-0.0748291015625,0
28,1.0,-0.06900510204081632,2
29,1.0,-0.11645408163265306,0
30,0.5,-0.5613520408163265,9
31,1.0,-0.09107142857142857,2
32,1.0,-0.15918367346938775,2
33,1.0,-0.12353515625,2
34,1.0,-0.2653061224489796,7
35,1.0,-0.15612244897959185,3
36,0.375,-0.6440051020408163,7
37,1.0,-0.09987244897959184,2
38,0.9375,-0.17691326530612245,6
39,1.0,-0.15076530612244898,1
40,1.0,-0.08251953125,1
41,1.0,-0.1364795918367347,1
42,1.0,-0.2193877551020408,2
43,0.4375,-0.6063775510204081,8
44,1.0,-0.16020408163265307,5
45,1.0,-0.14591836734693878,6
46,1.0,-0.15650510204081633,7
47,1.0,-0.09642857142857143,1
48,1.0,-0.1788265306122449,3
49,1.0,-0.19426020408163266,4
50,1.0,-0.10242346938775511,0
51,1.0,-0.16096938775510203,3
52,1.0,-0.0725765306122449,0
53,1.0,-0.1655612244897959,1
54,1.0,-0.11747448979591837,1
55,1.0,-0.1586734693877551,2
56,1.0,-0.09017857142857143,0
57,1.0,-0.10114795918367347,2
58,0.0,-1.0,5
59,1.0,-0.1673469387755102,3
60,1.0,-0.15650510204081633,0
61,1.0,-0.22971938775510203,5
62,0.8125,-0.32168367346938775,7
63,0.4375,-0.5867346938775511,15
64,1.0,-0.12155612244897959,2
65,1.0,-0.0748291015625,0
66,1.0,-0.10012755102040816,3
67,1.0,-0.11517857142857142,0
68,1.0,-0.12244897959183673,3
69,0.1875,-0.8174744897959184,4
70,1.0,-0.1621173469387755,7
71,1.0,-0.2302295918367347,12
72,1.0,-0.1996173469387755,3
73,1.0,-0.0725765306122449,0
74,0.75,-0.3834183673469388,4
75,1.0,-0.1125,1
76,1.0,-0.1083984375,4
77,1.0,-0.10369897959183673,2
78,0.375,-0.6528061224489796,11
79,1.0,-0.16135204081632654,1
80,1.0,-0.13686224489795917,0
81,1.0,-0.19668367346938775,4
82,1.0,-0.15994897959183674,3
83,1.0,-0.14145408163265305,2
84,1.0,-0.10676020408163266,1
85,1.0,-0.12155612244897959,2
86,0.8125,-0.27487244897959184,8
87,0.25,-0.7730867346938776,14
88,0.875,-0.19189453125,7
89,1.0,-0.18125,5
90,0.6875,-0.4207908163265306,3
91,1.0,-0.14221938775510204,1
92,1.0,-0.055908203125,0
93,1.0,-0.2038265306122449,3
94,1.0,-0.08405612244897959,0
95,0.1875,-0.8280612244897959,7
96,1.0,-0.20676020408163265,4
97,1.0,-0.17704081632653063,5
98,1.0,-0.21556122448979592,3
99,1.0,-0.09119897959183673,5
100,1.0,-0.23456632653061224,4
101,0.8125,-0.2325439453125,9
102,1.0,-0.18137755102040817,6
103,1.0,-0.08801020408163265,1
104,1.0,-0.0919189453125,1
105,1.0,-0.19260204081632654,6
106,1.0,-0.11875,1
107,1.0,-0.22334183673469388,4
108,1.0,-0.15497448979591838,4
109,1.0,-0.2911989795918367,6
110,1.0,-0.18801020408163266,2
111,1.0,-0.08354591836734694,0
112,1.0,-0.12193877551020409,3
113,1.0,-0.06884765625,1
114,1.0,-0.13290816326530613,2
115,1.0,-0.27346938775510204,7
116,1.0,-0.18494897959183673,5
117,1.0,-0.20395408163265305,5
118,1.0,-0.20357142857142857,1
119,1.0,-0.09630102040816327,3
120,0.6875,-0.3667091836734694,9
121,1.0,-0.1538265306122449,3
122,1.0,-0.11823979591836735,2
123,1.0,-0.11122448979591837,2
124,0.625,-0.42538265306122447,5
125,0.875,-0.2724489795918367,8
126,1.0,-0.1104591836734694,0
127,0.9375,-0.18801020408163266,8
128,1.0,-0.11658163265306122,2
129,1.0,-0.18584183673469387,4
130,1.0,-0.12448979591836734,2
131,1.0,-0.10816326530612246,1
132,1.0,-0.2739795918367347,2
133,1.0,-0.17997448979591837,7
134,1.0,-0.12933673469387755,3
135,0.0,-1.0,6
136,1.0,-0.18698979591836734,3
137,1.0,-0.13188775510204082,3
138,1.0,-0.086669921875,3
139,1.0,-0.26785714285714285,4
140,1.0,-0.16403061224489796,3
141,1.0,-0.20484693877551022,4
142,1.0,-0.12755102040816327,1
143,1.0,-0.13380102040816327,4
144,1.0,-0.12053571428571429,1
145,1.0,-0.15331632653061225,5
146,1.0,-0.19158163265306122,7
147,1.0,-0.13737244897959183,1
