,pc,returns,malfs
0,1.0,-0.15293367346938774,3
1,1.0,-0.13214285714285715,3
2,1.0,-0.15790816326530613,2
3,0.0625,-0.9420918367346939,10
4,0.5,-0.5614795918367347,8
5,1.0,-0.1274234693877551,0
6,1.0,-0.1590561224489796,1
7,0.9375,-0.18456632653061225,10
8,1.0,-0.19795918367346937,1
9,1.0,-0.18418367346938774,3
10,1.0,-0.13329081632653061,1
11,1.0,-0.13877551020408163,1
12,1.0,-0.18698979591836734,4
13,1.0,-0.15283203125,3
14,1.0,-0.23698979591836736,2
15,1.0,-0.06772959183673469,0
16,0.125,-0.8866071428571428,12
17,1.0,-0.16619897959183674,3
18,1.0,-0.13456632653061223,2
19,1.0,-0.2836734693877551,7
