,pc,returns,malfs
0,1.0,-0.18571428571428572,5
1,0.3125,-0.7803571428571429,10
2,1.0,-0.11352040816326531,1
3,0.25,-0.7965561224489796,8
4,0.6875,-0.351806640625,10
5,0.9375,-0.19885204081632654,6
6,0.875,-0.24362244897959184,7
7,0.9375,-0.21900510204081633,1
8,1.0,-0.20433673469387756,3
9,1.0,-0.18278061224489797,5
10,1.0,-0.14642857142857144,0
11,1.0,-0.13596938775510203,2
12,0.375,-0.6405612244897959,7
13,1.0,-0.0899234693877551,1
14,0.9375,-0.21224489795918366,9
15,1.0,-0.0941162109375,2
16,1.0,-0.1377551020408163,1
17,0.5625,-0.48380102040816325,6
18,1.0,-0.08903061224489796,3
19,1.0,-0.23265306122448978,12
