,pc,returns,malfs
0,1.0,-0.21837022569444445,7
1,1.0,-0.2107204861111111,5
2,1.0,-0.2179904513888889,10
3,1.0,-0.18473307291666666,13
4,1.0,-0.20670572916666666,13
5,1.0,-0.2867296006944444,12
6,1.0,-0.17724609375,7
7,1.0,-0.2869466145833333,8
8,1.0,-0.4110785590277778,15
9,1.0,-0.2838541666666667,12
10,1.0,-0.2737630208333333,9
11,1.0,-0.3402777777777778,8
12,1.0,-0.4971245659722222,17
13,1.0,-0.3050672743055556,14
14,0.78125,-0.3708767361111111,20
15,1.0,-0.2522243923611111,4
16,1.0,-0.13926866319444445,4
17,1.0,-0.2691514756944444,16
18,1.0,-0.25927734375,9
19,1.0,-0.1911892361111111,10
20,1.0,-0.16731770833333334,5
21,1.0,-0.17708333333333334,10
22,1.0,-0.2991536458333333,5
23,0.90625,-0.5491536458333334,16
24,0.90625,-0.2715386284722222,17
25,0.96875,-0.4327256944444444,17
26,1.0,-0.2458224826388889,12
27,1.0,-0.22059461805555555,9
28,1.0,-0.2255316840277778,10
29,1.0,-0.1574435763888889,9
30,1.0,-0.11176215277777778,9
31,0.59375,-0.5400933159722222,21
32,1.0,-0.2388237847222222,12
33,0.84375,-0.25927734375,19
34,0.78125,-0.3855251736111111,18
35,1.0,-0.2287326388888889,13
36,1.0,-0.24365234375,14
37,1.0,-0.3081597222222222,13
38,1.0,-0.2867838541666667,10
39,1.0,-0.2806532118055556,9
40,0.75,-0.34033203125,15
41,1.0,-0.2923719618055556,4
42,1.0,-0.19618055555555555,7
43,0.375,-0.6581488715277778,19
44,1.0,-0.23551432291666666,16
45,1.0,-0.2151150173611111,3
46,1.0,-0.2664388020833333,9
47,1.0,-0.2770724826388889,8
48,0.75,-0.3560655381944444,17
49,1.0,-0.1726345486111111,6
50,1.0,-0.2953559027777778,15
51,1.0,-0.2884657118055556,16
52,1.0,-0.3316514756944444,20
53,1.0,-0.18896484375,10
54,1.0,-0.2778862847222222,15
55,1.0,-0.2463358458961474,15
56,1.0,-0.15516493055555555,4
57,1.0,-0.22840711805555555,14
58,1.0,-0.16612413194444445,9
59,1.0,-0.3397352430555556,15
60,1.0,-0.22569444444444445,15
61,0.90625,-0.4080946180555556,23
62,0.6875,-0.4265950520833333,13
63,1.0,-0.1898871527777778,6
64,1.0,-0.3155381944444444,15
65,1.0,-0.2979058159722222,15
66,1.0,-0.2618272569444444,14
67,0.96875,-0.2804904513888889,17
68,1.0,-0.2082248263888889,7
69,0.46875,-0.5780164930555556,20
70,1.0,-0.1972113715277778,9
71,1.0,-0.33349609375,13
72,1.0,-0.2674696180555556,11
73,1.0,-0.2763671875,7
74,1.0,-0.3386501736111111,14
75,1.0,-0.2307400173611111,11
76,0.65625,-0.4318576388888889,17
77,1.0,-0.2698025173611111,9
78,1.0,-0.1486545138888889,6
79,1.0,-0.16004774305555555,7
80,1.0,-0.21251085069444445,8
81,1.0,-0.24283854166666666,6
82,1.0,-0.23643663194444445,10
83,0.0,-1.0,27
84,0.8125,-0.3455946180555556,14
85,0.3125,-0.7023111979166666,13
86,1.0,-0.2150607638888889,10
87,0.96875,-0.2796766493055556,20
88,1.0,-0.22450086805555555,10
89,0.40625,-0.6698133680555556,19
90,1.0,-0.2607964409722222,9
91,1.0,-0.3017035590277778,7
92,1.0,-0.14149305555555555,5
93,1.0,-0.2448459201388889,8
94,1.0,-0.2314453125,17
95,1.0,-0.2518446180555556,18
96,1.0,-0.3363172743055556,12
97,1.0,-0.3296440972222222,14
98,0.9375,-0.3667534722222222,24
99,1.0,-0.1628146701388889,4
100,1.0,-0.3070746527777778,10
101,1.0,-0.12288411458333333,4
102,1.0,-0.2621527777777778,11
103,0.5625,-0.5205078125,22
104,1.0,-0.2514105902777778,13
105,0.625,-0.4395616319444444,11
106,1.0,-0.2581922743055556,5
107,1.0,-0.2815212673611111,9
108,0.96875,-0.3470052083333333,19
109,1.0,-0.2165256076388889,13
110,0.53125,-0.5820855034722222,22
111,1.0,-0.22721354166666666,11
112,1.0,-0.0955820770519263,5
113,1.0,-0.21549479166666666,12
114,0.4375,-0.62255859375,16
115,1.0,-0.4879557291666667,20
116,0.59375,-0.4765625,20
117,1.0,-0.2339409722222222,10
118,0.9375,-0.17936197916666666,13
119,1.0,-0.20719401041666666,9
120,1.0,-0.1487087673611111,5
121,1.0,-0.2380642361111111,11
122,1.0,-0.23621961805555555,11
123,1.0,-0.3045247395833333,12
124,1.0,-0.14784071180555555,9
125,1.0,-0.2718641493055556,15
126,1.0,-0.4456922743055556,20
127,0.59375,-0.4853515625,31
128,1.0,-0.08862018425460637,6
129,1.0,-0.15250651041666666,10
130,0.6875,-0.3946940104166667,19
131,1.0,-0.18994140625,2
132,0.78125,-0.30859375,8
133,0.59375,-0.4764539930555556,17
134,1.0,-0.17655988274706869,7
135,1.0,-0.2554253472222222,9
136,1.0,-0.1992730034722222,6
137,1.0,-0.21712239583333334,11
138,1.0,-0.1867947048611111,9
139,0.40625,-0.6617838541666666,16
140,1.0,-0.3268771701388889,18
141,0.96875,-0.2921006944444444,19
142,1.0,-0.2451714409722222,5
143,1.0,-0.14925130208333334,3
144,1.0,-0.3940972222222222,15
145,1.0,-0.23307291666666666,11
146,1.0,-0.1467013888888889,10
147,1.0,-0.1689453125,7
148,1.0,-0.3449978298611111,18
149,1.0,-0.3094075520833333,9
150,1.0,-0.20263671875,11
151,1.0,-0.2528754340277778,12
152,1.0,-0.1897243923611111,7
153,1.0,-0.4222005208333333,17
154,1.0,-0.2706163194444444,11
155,1.0,-0.2118598090277778,12
156,1.0,-0.3493923611111111,14
157,1.0,-0.1679144965277778,5
158,1.0,-0.2230902777777778,9
159,1.0,-0.3134223090277778,10
160,0.59375,-0.4671766493055556,14
161,1.0,-0.2148980034722222,11
162,1.0,-0.197265625,6
163,1.0,-0.2518844221105528,10
164,1.0,-0.18359375,5
165,1.0,-0.3302951388888889,16
166,1.0,-0.2934027777777778,25
