,pc,returns,malfs
146,1.0,-0.24934895833333334,7
147,1.0,-0.19498697916666666,15
148,1.0,-0.2692599826388889,10
149,1.0,-0.3445095486111111,12
150,0.90625,-0.2657877604166667,22
151,1.0,-0.2847222222222222,11
152,1.0,-0.2873806423611111,18
153,1.0,-0.24473741319444445,6
154,1.0,-0.3337673611111111,10
155,1.0,-0.1488715277777778,11
156,1.0,-0.35009765625,11
157,1.0,-0.2390407986111111,17
158,0.9375,-0.2982855902777778,21
159,1.0,-0.3179253472222222,12
160,1.0,-0.3563910590277778,20
161,1.0,-0.3821072048611111,14
162,1.0,-0.3586697048611111,9
163,1.0,-0.2953559027777778,16
164,1.0,-0.2741970486111111,7
165,1.0,-0.3369140625,20
166,0.59375,-0.4658203125,23
167,1.0,-0.23524305555555555,6
168,0.875,-0.4458550347222222,17
169,1.0,-0.2576497395833333,10
170,1.0,-0.21223958333333334,2
171,0.9375,-0.2809244791666667,19
172,0.96875,-0.2826605902777778,7
173,1.0,-0.2790256076388889,11
174,1.0,-0.2888997395833333,12
175,1.0,-0.2724066840277778,17
176,1.0,-0.22254774305555555,10
177,1.0,-0.3619249131944444,20
178,0.6875,-0.43994140625,18
179,1.0,-0.1939019097222222,9
180,0.78125,-0.3270399305555556,18
181,0.59375,-0.4573567708333333,13
182,1.0,-0.3809136284722222,17
183,0.90625,-0.4925672743055556,15
184,1.0,-0.20262772194304857,12
185,1.0,-0.21321614583333334,8
186,1.0,-0.2648111979166667,12
187,1.0,-0.2783203125,16
188,1.0,-0.3192274305555556,9
189,1.0,-0.2405056423611111,6
190,1.0,-0.2197808159722222,18
191,1.0,-0.4157443576388889,13
192,1.0,-0.4356553819444444,10
193,1.0,-0.21305338541666666,7
194,1.0,-0.14473408710217756,7
195,0.875,-0.35791015625,28
196,1.0,-0.23697916666666666,10
197,1.0,-0.2548285590277778,8
198,1.0,-0.2796766493055556,14
199,1.0,-0.22705078125,11
200,1.0,-0.2091708542713568,12
201,0.9375,-0.5265842013888888,18
202,0.25,-0.763671875,18
203,0.9375,-0.4124891493055556,19
204,1.0,-0.3509657118055556,17
205,1.0,-0.3076171875,14
206,1.0,-0.2361111111111111,10
207,1.0,-0.28515625,13
208,0.9375,-0.3714192708333333,18
209,0.96875,-0.4327256944444444,17
210,0.625,-0.4463986599664992,21
211,1.0,-0.2899848090277778,16
212,1.0,-0.2809244791666667,11
213,1.0,-0.1587456597222222,10
214,1.0,-0.2541775173611111,7
215,1.0,-0.2946506076388889,8
216,1.0,-0.1973198784722222,5
217,1.0,-0.2687717013888889,10
218,1.0,-0.2273220486111111,12
219,0.78125,-0.4338650173611111,19
220,1.0,-0.23177083333333334,7
221,1.0,-0.24283854166666666,6
222,1.0,-0.3072916666666667,13
223,0.75,-0.4574110243055556,17
224,1.0,-0.3031141493055556,16
225,1.0,-0.3385959201388889,9
226,1.0,-0.3336588541666667,11
227,1.0,-0.2512478298611111,7
228,1.0,-0.2909613715277778,9
229,1.0,-0.2981770833333333,16
230,1.0,-0.3532443576388889,12
231,0.28125,-0.7349717881944444,18
232,1.0,-0.15912897822445563,9
233,1.0,-0.3739691840277778,19
234,1.0,-0.3003472222222222,15
235,1.0,-0.3933919270833333,12
236,1.0,-0.2285698784722222,8
237,1.0,-0.19938151041666666,13
238,0.6875,-0.4759657118055556,16
239,1.0,-0.23182508680555555,7
240,1.0,-0.3070203993055556,17
241,1.0,-0.2796766493055556,12
242,1.0,-0.21473524305555555,4
243,1.0,-0.3759223090277778,18
244,1.0,-0.3524305555555556,8
245,1.0,-0.1732855902777778,11
246,1.0,-0.3471137152777778,18
247,0.96875,-0.2273220486111111,17
248,0.9375,-0.2643771701388889,27
249,1.0,-0.3123372395833333,16
250,1.0,-0.3271484375,12
251,1.0,-0.3353949652777778,17
252,0.84375,-0.4129774305555556,11
253,1.0,-0.2795681423611111,10
254,1.0,-0.22157118055555555,18
255,0.53125,-0.5149739583333334,12
256,1.0,-0.2358940972222222,9
257,1.0,-0.2222222222222222,16
258,0.90625,-0.35302734375,26
259,0.9375,-0.2255316840277778,17
260,1.0,-0.30859375,13
261,0.875,-0.4839952256944444,18
262,1.0,-0.2732204861111111,12
263,1.0,-0.2637261284722222,10
264,1.0,-0.3259548611111111,8
265,1.0,-0.3978949652777778,12
266,1.0,-0.3485243055555556,22
267,0.96875,-0.3819986979166667,18
268,0.90625,-0.4393446180555556,25
269,0.875,-0.2750108506944444,14
270,1.0,-0.2477756076388889,9
271,1.0,-0.2887912326388889,15
272,1.0,-0.3068033854166667,9
273,1.0,-0.2121853298611111,19
274,1.0,-0.3622504340277778,10
275,1.0,-0.3267686631944444,10
276,1.0,-0.2957899305555556,9
277,0.65625,-0.4423828125,15
278,0.8125,-0.3531358506944444,22
279,0.53125,-0.5079210069444444,21
280,1.0,-0.3281792534722222,12
281,1.0,-0.1640625,7
282,1.0,-0.3642578125,13
283,1.0,-0.19362437185929648,8
284,1.0,-0.2632921006944444,12
285,0.1875,-0.8272569444444444,17
286,1.0,-0.18467881944444445,10
287,1.0,-0.4108615451388889,21
288,1.0,-0.3529730902777778,23
289,1.0,-0.1941189236111111,8
290,0.96875,-0.20670572916666666,14
291,1.0,-0.2932400173611111,12
292,1.0,-0.3121202256944444,11
293,1.0,-0.1965603298611111,6
294,0.875,-0.2521701388888889,23
295,1.0,-0.2077365451388889,3
296,1.0,-0.18994140625,9
297,0.90625,-0.2865668402777778,22
298,1.0,-0.2608506944444444,19
299,1.0,-0.16943359375,6
300,1.0,-0.3469509548611111,20
301,0.90625,-0.2671440972222222,16
302,1.0,-0.3496636284722222,17
303,1.0,-0.4375542534722222,8
304,1.0,-0.2599283854166667,10
305,1.0,-0.3708224826388889,21
306,1.0,-0.3976779513888889,14
307,1.0,-0.2101779513888889,9
308,0.9375,-0.21728515625,17
309,1.0,-0.3258463541666667,11
310,1.0,-0.15342881944444445,2
311,0.71875,-0.3575846354166667,16
312,1.0,-0.4474826388888889,9
313,1.0,-0.2557508680555556,11
314,1.0,-0.3204210069444444,16
315,1.0,-0.2806532118055556,8
316,1.0,-0.3627387152777778,15
317,1.0,-0.1887478298611111,4
318,1.0,-0.2751736111111111,15
319,1.0,-0.2579752604166667,7
320,1.0,-0.2911783854166667,21
321,1.0,-0.3038194444444444,15
322,1.0,-0.2659505208333333,18
323,0.9375,-0.4029947916666667,24
324,1.0,-0.279296875,6
325,1.0,-0.2388237847222222,11
326,1.0,-0.2881944444444444,9
327,1.0,-0.3128797743055556,10
328,1.0,-0.3541666666666667,17
329,1.0,-0.2657877604166667,14
330,1.0,-0.4213324652777778,13
331,1.0,-0.265625,9
332,1.0,-0.20713975694444445,5
333,1.0,-0.1279296875,6
334,1.0,-0.3116319444444444,8
335,0.875,-0.30126953125,16
336,1.0,-0.1884422110552764,9
337,1.0,-0.21549479166666666,7
338,1.0,-0.2804904513888889,13
339,1.0,-0.3228081597222222,16
340,0.9375,-0.4138454861111111,18
341,1.0,-0.4124348958333333,11
342,1.0,-0.1758355034722222,6
343,1.0,-0.3560112847222222,18
344,1.0,-0.4345160590277778,16
345,1.0,-0.3018663194444444,6
346,1.0,-0.19639756944444445,13
347,1.0,-0.23084852430555555,4
348,1.0,-0.3682183159722222,17
