,pc,returns,malfs
165,0.875,-0.25816326530612244,8
166,1.0,-0.17806122448979592,6
167,1.0,-0.12729591836734694,1
168,1.0,-0.1822704081632653,2
169,1.0,-0.1548469387755102,4
170,1.0,-0.0523681640625,1
171,1.0,-0.18431122448979592,2
172,1.0,-0.1489795918367347,1
173,1.0,-0.19885204081632654,4
174,1.0,-0.10293367346938775,5
175,1.0,-0.10229591836734694,0
176,1.0,-0.10446428571428572,0
177,1.0,-0.21224489795918366,5
178,1.0,-0.10127551020408163,2
179,1.0,-0.2816326530612245,3
180,1.0,-0.1306122448979592,1
181,1.0,-0.1357142857142857,5
182,1.0,-0.1072704081632653,1
183,1.0,-0.12487244897959184,1
184,1.0,-0.13290816326530613,4
185,0.875,-0.25331632653061226,5
186,1.0,-0.18290816326530612,3
187,1.0,-0.32742346938775513,4
188,1.0,-0.10204081632653061,3
189,1.0,-0.1195068359375,3
190,1.0,-0.1639404296875,4
191,1.0,-0.10102040816326531,0
192,1.0,-0.07857142857142857,2
193,1.0,-0.10676020408163266,6
194,1.0,-0.14081632653061224,1
195,1.0,-0.12767857142857142,0
196,1.0,-0.11760204081632653,3
197,0.9375,-0.21403061224489797,7
198,1.0,-0.23660714285714285,0
199,1.0,-0.28660714285714284,5
200,1.0,-0.0780029296875,0
201,0.9375,-0.19974489795918368,5
202,1.0,-0.1100765306122449,3
203,1.0,-0.11964285714285715,1
204,1.0,-0.1556122448979592,1
205,1.0,-0.14489795918367346,3
206,1.0,-0.13622448979591836,3
207,1.0,-0.13737244897959183,2
208,0.9375,-0.20931122448979592,7
209,1.0,-0.19209183673469388,2
210,1.0,-0.2207908163265306,5
211,0.6875,-0.37270408163265306,8
212,1.0,-0.17232142857142857,1
213,1.0,-0.1568877551020408,1
214,1.0,-0.16058673469387755,2
215,1.0,-0.1909438775510204,4
216,1.0,-0.12551020408163266,0
217,1.0,-0.14732142857142858,1
218,1.0,-0.15535714285714286,2
219,1.0,-0.12767857142857142,3
220,1.0,-0.12793367346938775,0
